customer_id,churn_probability,clv_tier,total_clv,avg_delivery_delta,intervene_flag,recommended_voucher_amount,estimated_clv_at_risk,intervention_roi
C00453,0.48031712,High,6070,34.75,0,0,2915.5249184,0.0
C00454,0.7611072,Mid,3490,28.0,1,80,2656.264128,693.202968846848
C00455,0.5833704,Mid,4660,18.0,0,0,2718.5060639999997,0.0
C00456,0.5153198,Mid,4190,29.666666666666668,0,0,2159.189962,0.0
C00457,0.8203432,Mid,3910,65.0,1,80,3207.541912,620.3208947197519
C00458,0.34230632,Low,1300,63.0,0,0,444.998216,0.0
C00459,0.78559405,Low,1040,22.0,0,0,817.017812,0.0
C00460,0.7886918,Low,1390,26.0,0,0,1096.281602,0.0
C00461,0.81177276,Low,650,9.0,0,0,527.652294,0.0
C00462,0.7591279,Mid,1910,45.0,0,0,1449.934289,0.0
C00463,0.82278347,Low,1000,56.0,0,0,822.78347,0.0
C00464,0.46982136,Mid,3930,30.33333333333333,0,0,1846.3979448,0.0
C00465,0.78375584,Mid,2190,59.0,0,0,1716.4252896,0.0
C00466,0.5093207,Mid,6010,10.75,0,0,3061.017407,0.0
C00467,0.81656593,Low,400,44.5,0,0,326.626372,0.0
C00468,0.8094783,Low,1020,46.0,0,0,825.667866,0.0
C00469,0.5257418,Low,920,8.0,0,0,483.68245600000006,0.0
C00470,0.6072735,Mid,5260,43.66666666666666,1,40,3194.2586100000003,3036.175010000413
C00471,0.5508954,Mid,4310,48.0,1,40,2374.359174,2565.839067739001
C00472,0.4791896,High,7900,38.333333333333336,0,0,3785.59784,0.0
C00473,0.62274694,High,13560,44.333333333333336,1,80,8444.4485064,3882.1175488147874
C00474,0.6624757,Low,870,14.0,0,0,576.353859,0.0
C00475,0.58857006,High,13730,29.0,1,80,8081.0669238,4055.991099493773
C00476,0.47726533,Mid,4980,34.2,0,0,2376.7813434,0.0
C00477,0.5836223,High,6990,59.0,1,80,4079.519877,2023.2763793619283
C00478,0.57778037,Mid,3190,42.5,1,40,1843.1193803,1845.5029569902383
C00479,0.8059561,Mid,2170,22.0,0,0,1748.9247369999998,0.0
C00481,0.4641101,High,8550,9.6,0,0,3968.141355,0.0
C00482,0.20756257,High,10110,32.333333333333336,0,0,2098.4575827,0.0
C00483,0.8001025,Mid,3840,27.0,1,80,3072.3936000000003,667.7047495699999
C00484,0.7251054,High,6670,16.333333333333332,1,150,4836.453018,786.3432118679352
C00485,0.90875036,Mid,2160,2.0,0,0,1962.9007775999999,0.0
C00487,0.6836969,Low,230,47.0,0,0,157.25028700000001,0.0
C00488,0.54086095,High,6700,41.5,1,80,3623.768365,1979.7669556576914
C00489,0.74732417,Mid,2490,40.0,1,80,1860.8371832999999,487.7357247314871
C00490,0.8526483,Low,1070,54.0,0,0,912.3336810000001,0.0
C00491,0.7698238,Mid,2060,43.5,0,0,1585.837028,0.0
C00492,0.6337191,High,6470,31.5,1,80,4100.162577,1777.264048562349
C00493,0.9155516,Low,250,26.0,0,0,228.8879,0.0
C00495,0.58679855,High,6770,30.4,1,80,3972.6261835,1951.8686241627072
C00496,0.63412744,Mid,3910,54.0,1,40,2479.4382904,2167.896086676679
C00497,0.20978074,High,9190,52.6,0,0,1927.8850006,0.0
C00498,0.9239426,Low,440,35.0,0,0,406.534744,0.0
C00499,0.37166557,Mid,2170,41.333333333333336,0,0,806.5142869,0.0
C00501,0.3098019,High,10270,28.8,0,0,3181.6655130000004,0.0
C00502,0.5618247,Mid,5240,20.0,0,0,2943.9614279999996,0.0
C00503,0.80157137,Mid,4120,28.0,1,80,3302.4740444,719.1317503010639
C00504,0.8428012,Low,1140,31.0,0,0,960.793368,0.0
C00505,0.8829122,Low,1450,37.0,0,0,1280.22269,0.0
C00506,0.6402019,Mid,5450,27.666666666666668,0,0,3489.100355,0.0
C00507,0.2543997,High,9820,23.4,0,0,2498.205054,0.0
C00508,0.8344368,Mid,2650,7.25,0,0,2211.25752,0.0
C00509,0.33720177,Mid,4850,19.0,0,0,1635.4285845000002,0.0
C00510,0.3132868,High,11010,21.857142857142858,0,0,3449.287668,0.0
C00511,0.65104276,Low,240,8.0,0,0,156.25026240000003,0.0
C00512,0.51945823,Mid,4820,29.0,0,0,2503.7886686,0.0
C00513,0.3692034,High,8930,43.5,0,0,3296.986362,0.0
C00514,0.6975463,High,8890,47.5,1,80,6201.186607,2244.464792096995
C00515,0.6637267,High,7590,47.5,1,80,5037.6856530000005,2017.5489736212064
C00516,0.26555693,Mid,3200,41.16666666666666,0,0,849.782176,0.0
C00517,0.7786282,Mid,2180,62.0,0,0,1697.409476,0.0
C00518,0.51371723,Low,400,6.0,0,0,205.486892,0.0
C00519,0.65093195,High,12100,30.0,1,80,7876.276595,3336.695640346612
C00520,0.5652419,High,6700,53.66666666666666,1,80,3787.1207299999996,1958.1017663067662
C00521,0.44765642,High,7200,24.25,0,0,3223.126224,0.0
C00523,0.31210744,Mid,5930,42.285714285714285,0,0,1850.7971192,0.0
C00524,0.80793536,Low,1480,28.0,0,0,1195.7443328,0.0
C00525,0.089918025,High,9260,19.0,0,0,832.6409115,0.0
C00526,0.7227022,Low,1560,61.0,0,0,1127.415432,0.0
C00528,0.48704773,Mid,5300,26.0,0,0,2581.352969,0.0
C00529,0.78071123,Mid,4690,39.333333333333336,1,80,3661.5356687,903.6670663754383
C00530,0.6717856,Mid,3670,38.16666666666666,1,40,2465.453152,1922.993067529472
C00532,0.3297686,Mid,4260,47.0,0,0,1404.8142360000002,0.0
C00533,0.37598562,High,7280,20.0,0,0,2737.1753136,0.0
C00534,0.85872746,Low,0,-3.0,0,0,0.0,0.0
C00535,0.66935503,Mid,2090,47.0,1,40,1398.9520126999998,1056.3911156765778
C00536,0.3833331,Mid,2050,43.5,0,0,785.832855,0.0
C00537,0.3659983,Mid,5750,13.5,0,0,2104.490225,0.0
C00538,0.42287582,High,7310,26.666666666666668,0,0,3091.2222442,0.0
C00539,0.2688688,Mid,2580,58.0,0,0,693.681504,0.0
C00540,0.72840816,Mid,3060,31.0,1,80,2228.9289696,656.6986501037102
C00541,0.26358077,Mid,2460,8.0,0,0,648.4086942,0.0
C00542,0.7076454,Low,0,10.0,0,0,0.0,0.0
C00544,0.60336024,Mid,2410,38.0,1,40,1454.0981784,1341.882881242533
C00545,0.7294196,High,9630,44.5,1,150,7024.310748,1167.093874612093
C00546,0.45590726,Mid,3080,43.66666666666666,0,0,1404.1943608,0.0
C00547,0.5291394,High,10250,36.75,1,80,5423.67885,3092.2458468978875
C00548,0.61264986,Low,1570,58.0,0,0,961.8602802,0.0
C00549,0.23317908,Mid,5650,20.25,0,0,1317.461802,0.0
C00553,0.4903209,Mid,3190,40.0,0,0,1564.123671,0.0
C00554,0.8378116,Low,880,20.75,0,0,737.274208,0.0
C00555,0.42650244,High,8180,36.125,0,0,3488.7899592,0.0
C00556,0.5531281,Mid,3490,51.0,1,40,1930.417069,2056.622858541153
C00558,0.71589863,Mid,2250,49.0,1,80,1610.7719175,472.02813564909627
C00559,0.37488338,Mid,4450,31.0,0,0,1668.231041,0.0
C00560,0.67660475,Mid,6000,47.333333333333336,1,40,4059.6285,3182.1614341615627
C00562,0.6020562,Mid,2780,29.5,0,0,1673.7162360000002,0.0
C00563,0.34270543,Mid,2730,11.666666666666666,0,0,935.5858238999999,0.0
C00566,0.46664312,Mid,4660,58.8,0,0,2174.5569392,0.0
C00567,0.25687927,Low,1340,37.5,0,0,344.2182218,0.0
C00568,0.6913411,Mid,2040,49.0,1,40,1410.3358440000002,988.2817755990291
C00569,0.48580524,Mid,5050,23.5,0,0,2453.3164620000002,0.0
C00570,0.43985656,Mid,1940,60.0,0,0,853.3217264,0.0
C00572,0.63989854,Mid,4810,8.75,0,0,3077.9119774,0.0
C00573,0.11707394,Low,990,24.75,0,0,115.9032006,0.0
C00574,0.80173093,Low,1660,19.0,0,0,1330.8733438,0.0
C00575,0.7834491,Low,1260,4.0,0,0,987.145866,0.0
C00576,0.4048982,Mid,2700,29.0,0,0,1093.22514,0.0
C00577,0.64174515,Mid,3820,32.0,1,40,2451.466473,2095.62438391161
C00578,0.6816073,Low,940,34.0,0,0,640.710862,0.0
C00579,0.8387355,Low,0,11.0,0,0,0.0,0.0
C00580,0.7239872,Low,600,26.0,0,0,434.39232000000004,0.0
C00581,0.51138014,Mid,4720,18.0,0,0,2413.7142608,0.0
C00582,0.7587704,Mid,2110,11.0,0,0,1601.0055439999999,0.0
C00585,0.45904386,Mid,3380,31.2,0,0,1551.5682468,0.0
C00586,0.9400999,Low,850,1.0,0,0,799.084915,0.0
C00587,0.7443607,Mid,2590,10.0,1,80,1927.894213,516.0569088567137
C00589,0.33033508,Mid,5330,22.0,0,0,1760.6859764,0.0
C00590,0.33777297,High,6220,45.66666666666666,0,0,2100.9478734,0.0
C00591,0.29789078,Mid,2680,15.666666666666666,0,0,798.3472904,0.0
C00592,0.6149268,Mid,2110,46.5,1,40,1297.495548,1149.076906635284
C00594,0.7631023,Mid,5080,39.66666666666666,1,80,3876.559684,1047.9350913154085
C00595,0.81928414,Low,440,46.0,0,0,360.48502160000004,0.0
C00596,0.7414708,High,9090,50.0,1,150,6739.969572,1061.6526276490017
C00597,0.84976315,Mid,2800,17.0,0,0,2379.33682,0.0
C00598,0.56698865,Mid,6000,18.33333333333333,0,0,3401.9319,0.0
C00599,0.7331055,Mid,1940,8.0,0,0,1422.2246699999998,0.0
C00600,0.73016626,Low,990,59.0,0,0,722.8645974,0.0
C00601,0.80218595,Low,420,26.0,0,0,336.91809900000004,0.0
C00602,0.3508276,Low,810,26.666666666666668,0,0,284.170356,0.0
C00603,0.7469479,Mid,4460,27.0,1,80,3331.387634,953.7682958721642
C00604,0.8737403,Mid,5320,18.0,1,80,4648.298396,633.6159512368013
C00605,0.44260088,Mid,4980,14.666666666666666,0,0,2204.1523824,0.0
C00606,0.7833973,Mid,3120,11.666666666666666,1,80,2444.199576,561.7752843755692
C00607,0.7233829,Low,430,55.66666666666666,0,0,311.05464700000005,0.0
C00608,0.24303298,Mid,2870,38.333333333333336,0,0,697.5046526,0.0
C00609,0.6281018,High,10000,44.333333333333336,1,80,6281.018,2819.874110459499
C00610,0.67017734,Mid,2630,31.4,1,40,1762.5664041999999,1353.3358496496978
C00611,0.70236945,High,6580,27.0,1,150,4621.590980999999,817.0177770333797
C00612,0.36408782,High,8970,34.25,0,0,3265.8677454,0.0
C00613,0.3322625,Mid,2430,29.5,0,0,807.397875,0.0
C00614,0.37109607,Mid,3550,36.6,0,0,1317.3910485,0.0
C00615,0.9016845,Mid,3550,5.0,0,0,3200.979975,0.0
C00616,0.74775195,Mid,3760,26.666666666666668,1,80,2811.547332,786.509164974628
C00617,0.6439969,Mid,2800,54.0,1,40,1803.19132,1504.8542495327301
C00618,0.30020607,Mid,5040,44.4,0,0,1513.0385928,0.0
C00619,0.7151637,Low,1420,47.0,0,0,1015.5324539999999,0.0
C00620,0.74450827,Mid,4730,60.0,1,80,3521.5241171,1024.650361143252
C00621,0.36851183,Mid,5080,22.5,0,0,1872.0400963999998,0.0
C00622,0.7661191,Low,1680,-5.0,0,0,1287.0800880000002,0.0
C00623,0.5375444,Mid,5980,42.5,1,40,3214.5155120000004,3616.4267495281683
C00624,0.5326648,Mid,5420,55.75,1,40,2887.0432160000005,3273.042296895008
C00625,0.6297605,Mid,3320,40.0,1,40,2090.8048599999997,1835.246364909925
C00626,0.57266027,Mid,2400,41.0,1,40,1374.384648,1368.3229109811625
C00627,0.79319495,Mid,3190,30.0,1,80,2530.2918904999997,554.0964261618088
C00628,0.53205264,Mid,2260,34.0,1,40,1202.4389664,1306.695349720022
C00629,0.7765216,Mid,3920,17.0,1,80,3043.964672,750.325443193856
C00630,0.5263389,Mid,2860,29.142857142857142,0,0,1505.3292540000002,0.0
C00631,0.7378337,Mid,2660,5.333333333333333,1,80,1962.6376420000001,543.1718110548308
C00632,0.582726,Mid,4470,37.66666666666666,1,40,2604.7852199999998,2617.2728697257
C00634,0.8139123,Low,1200,71.0,0,0,976.6947600000001,0.0
C00636,0.76230896,Mid,2980,27.0,1,80,2271.6807008,574.947685401351
C00637,0.85640675,Mid,3720,39.0,1,80,3185.83311,471.8301627781345
C00638,0.35224077,Mid,4260,38.0,0,0,1500.5456801999999,0.0
C00639,0.53645986,High,6480,46.333333333333336,1,80,3476.2598928,1914.2324967311215
C00640,0.77901864,Mid,4680,30.0,1,80,3645.8072352,907.0693014154198
C00641,0.5111825,Mid,2360,37.0,1,40,1206.3907,1374.262214993125
C00642,0.8198063,Low,0,33.0,0,0,0.0,0.0
C00643,0.6182755,High,7610,58.0,1,80,4705.076555,2145.053744273872
C00644,0.92136055,Low,110,4.0,0,0,101.3496605,0.0
C00645,0.62498593,Mid,5330,21.33333333333333,0,0,3331.1750069,0.0
C00646,0.56431746,Mid,3890,25.0,0,0,2195.1949194000003,0.0
C00647,0.5259093,High,12370,30.142857142857142,1,80,6505.498041000001,3755.2451501328987
C00648,0.1953893,High,21140,25.428571428571427,0,0,4130.529802,0.0
C00649,0.7177389,High,8340,31.0,1,150,5985.942426,1026.3991291329526
C00651,0.55330795,Low,1100,35.0,0,0,608.638745,0.0
C00652,0.7185647,Low,1440,16.0,0,0,1034.733168,0.0
C00653,0.6728572,Low,1050,38.16666666666666,0,0,706.5000600000001,0.0
C00654,0.5840689,Mid,3190,28.0,0,0,1863.179791,0.0
C00655,0.45218068,High,10740,44.0,0,0,4856.4205032,0.0
C00656,0.19780393,High,14600,50.55555555555556,0,0,2887.9373779999996,0.0
C00658,0.5473224,Mid,2050,51.0,1,40,1122.01092,1169.77302609848
C00659,0.6558788,Mid,6030,10.5,0,0,3954.949164,0.0
C00660,0.5333972,Mid,4560,19.0,0,0,2432.291232,0.0
C00661,0.861163,Low,270,28.0,0,0,232.51401,0.0
C00662,0.17532702,High,9040,45.333333333333336,0,0,1584.9562608,0.0
C00663,0.4325294,High,8300,55.333333333333336,0,0,3589.99402,0.0
C00666,0.215433,High,10700,36.7,0,0,2305.1331,0.0
C00667,0.48851025,Mid,3350,54.0,0,0,1636.5093375,0.0
C00668,0.645458,Mid,5140,-3.0,0,0,3317.6541199999997,0.0
C00669,0.65385264,High,17370,24.0,1,80,11357.4203568,4814.176341145722
C00670,0.22015794,High,8380,39.375,0,0,1844.9235372,0.0
C00672,0.6831405,Mid,3740,40.25,1,40,2554.94547,1923.8968603786625
C00673,0.3919425,Mid,3950,20.33333333333333,0,0,1548.1728750000002,0.0
C00674,0.47378373,Mid,3410,31.75,0,0,1615.6025193,0.0
C00675,0.8054851,Low,0,31.0,0,0,0.0,0.0
C00676,0.41098973,Mid,4310,19.5,0,0,1771.3657363,0.0
C00677,0.7131992,Mid,2890,32.5,1,80,2061.145688,638.9227902936879
C00678,0.4735721,High,6570,64.0,0,0,3111.368697,0.0
C00680,0.80325377,Mid,5540,87.0,1,80,4450.0258858,994.4072705419508
C00681,0.6980397,Mid,4170,7.5,0,0,2910.825549,0.0
C00684,0.53099287,Mid,5880,45.8,1,40,3122.2380756,3560.8797975346974
C00685,0.7053252,Mid,5900,24.666666666666668,1,80,4161.41868,1432.83152155658
C00686,0.7870226,Low,1480,49.25,0,0,1164.7934480000001,0.0
C00687,0.6947039,Low,1660,33.0,0,0,1153.208474,0.0
C00688,0.71820796,Mid,3210,46.5,1,80,2305.4475515999998,712.0709608479617
C00689,0.2146059,High,8000,18.6,0,0,1716.8472,0.0
C00690,0.21524006,Mid,5290,28.25,0,0,1138.6199174,0.0
C00691,0.39668143,Mid,5550,23.5,0,0,2201.5819365,0.0
C00692,0.7153184,Mid,4240,29.0,1,80,3032.9500160000002,979.2813290936319
C00694,0.44902694,Mid,4100,11.333333333333334,0,0,1841.010454,0.0
C00695,0.7524997,Mid,2830,52.0,1,80,2129.574151,558.8378015559316
C00696,0.7568731,Mid,3230,66.0,1,80,2444.700113,642.9654498791747
C00698,0.56776524,Mid,2250,39.0,1,40,1277.4717899999998,1280.419281393551
C00699,0.18944615,High,11710,20.625,0,0,2218.4144165000002,0.0
C00703,0.59268737,Low,500,27.0,0,0,296.34368500000005,0.0
C00704,0.689903,Mid,2620,35.5,1,40,1807.5458600000002,1301.2863713710499
C00705,0.7447885,Low,1780,16.666666666666668,0,0,1325.72353,0.0
C00706,0.54433763,Mid,4250,62.0,1,40,2313.4349275,2535.36310476357
C00707,0.6694584,Mid,3960,28.0,0,0,2651.055264,0.0
C00708,0.29278243,High,9330,22.571428571428573,0,0,2731.6600719,0.0
C00709,0.29363567,Mid,2540,49.5,0,0,745.8346018000001,0.0
C00710,0.9148404,Low,1500,3.0,0,0,1372.2606,0.0
C00711,0.9360094,Low,1000,54.0,0,0,936.0094,0.0
C00712,0.79703444,Mid,1890,3.0,0,0,1506.3950916000001,0.0
C00713,0.27107167,Mid,2940,49.0,0,0,796.9507097999999,0.0
C00714,0.6330216,Mid,3700,26.666666666666668,0,0,2342.17992,0.0
C00715,0.5233031,High,6260,18.0,1,80,3275.877406,1852.0007552753018
C00716,0.87123513,Mid,3770,40.0,0,0,3284.5564400999997,0.0
C00717,0.7446132,Mid,3970,16.333333333333332,1,80,2956.114404,843.690747589334
C00718,0.6558711,Low,1160,32.5,0,0,760.810476,0.0
C00719,0.21032496,High,10460,16.714285714285715,0,0,2199.9990816,0.0
C00720,0.75916696,Low,460,4.0,0,0,349.2168016,0.0
C00721,0.69620687,Mid,5070,17.0,0,0,3529.7688309,0.0
C00722,0.8058218,Mid,2390,42.0,0,0,1925.9141020000002,0.0
C00723,0.63634026,Mid,3830,45.5,1,40,2437.1831958,2115.763518292493
C00724,0.803519,Mid,2860,6.0,1,80,2298.06434,464.407474484425
C00725,0.5845814,High,6260,25.0,1,80,3659.479564,1800.269846506863
C00726,0.67051685,Mid,4460,34.0,1,40,2990.5051510000003,2363.302643106764
C00727,0.6220077,Mid,2280,37.5,1,40,1418.177556,1240.1504905020468
C00728,0.85317284,Low,1770,53.0,0,0,1510.1159268000001,0.0
C00729,0.80417806,High,8670,21.0,1,150,6972.2237802,810.2095911685984
C00731,0.75650257,Low,750,30.0,0,0,567.3769275,0.0
C00732,0.2995333,High,10550,45.833333333333336,0,0,3160.0763150000002,0.0
C00733,0.6112447,Low,1000,14.0,0,0,611.2447,0.0
C00734,0.66982806,High,6680,41.66666666666666,1,80,4474.4514408,1746.6728908059142
C00735,0.38123074,Mid,3800,28.25,0,0,1448.6768120000002,0.0
C00736,0.9086126,Mid,2100,5.0,0,0,1908.08646,0.0
C00737,0.86025923,Low,1770,17.0,0,0,1522.6588371,0.0
C00739,0.727375,Low,1560,72.0,0,0,1134.705,0.0
C00740,0.7353536,Mid,2880,64.33333333333333,1,80,2117.818368,600.5912586813439
C00741,0.8264185,Low,810,7.0,0,0,669.3989849999999,0.0
C00742,0.7855224,Low,0,31.0,0,0,0.0,0.0
C00743,0.49265465,Mid,3220,49.0,0,0,1586.3479730000001,0.0
C00744,0.72245556,Mid,4460,14.0,1,80,3222.1517976,1017.8628953248566
C00745,0.76992035,Low,1210,56.0,0,0,931.6036235,0.0
C00746,0.33933905,High,8470,25.6,0,0,2874.2017535,0.0
C00747,0.8348065,Mid,2240,68.0,0,0,1869.96656,0.0
C00748,0.8406147,Mid,2240,35.0,0,0,1882.976928,0.0
C00749,0.43692076,Mid,5800,33.6,0,0,2534.140408,0.0
C00750,0.4359996,Low,1220,38.5,0,0,531.9195119999999,0.0
C00751,0.8623064,Mid,5050,21.0,1,80,4354.64732,649.5088327764398
C00752,0.21580547,Mid,4730,13.555555555555555,0,0,1020.7598731,0.0
C00753,0.32908052,Mid,4100,19.666666666666668,0,0,1349.230132,0.0
C00754,0.555586,Mid,2640,33.0,1,40,1466.74704,1529.6072975864
C00755,0.6154538,Low,280,15.5,0,0,172.327064,0.0
C00756,0.6521642,Low,1500,9.0,0,0,978.2462999999999,0.0
C00758,0.39489096,Mid,5870,22.5,0,0,2318.0099352,0.0
C00759,0.47217414,Mid,5590,15.8,0,0,2639.4534426,0.0
C00760,0.9497671,Low,80,5.0,0,0,75.981368,0.0
C00761,0.6932293,Low,1790,62.0,0,0,1240.880447,0.0
C00762,0.57547086,Low,1120,30.0,0,0,644.5273632000001,0.0
C00763,0.7357845,High,7200,24.5,1,150,5297.6484,833.1472138868002
C00764,0.71903765,Mid,4210,35.0,1,80,3027.1485064999997,963.1434477315377
C00765,0.45998538,High,7470,53.5,0,0,3436.0907886,0.0
C00766,0.5208572,Mid,2460,34.5,1,40,1281.308712,1434.8246098301838
C00767,0.62454665,High,6510,18.0,1,80,4065.7986914999997,1808.1471739366143
C00768,0.85843337,Low,520,46.0,0,0,446.3853524,0.0
C00769,0.47694924,Mid,2640,14.333333333333334,0,0,1259.1459935999999,0.0
C00770,0.8543505,Low,340,31.0,0,0,290.47917,0.0
C00771,0.36059573,High,8790,28.0,0,0,3169.6364667,0.0
C00773,0.42243493,High,6370,23.2,0,0,2690.9105041,0.0
C00774,0.58876574,Mid,2470,46.4,1,40,1454.2513778,1395.0949730089085
C00775,0.32023928,High,10960,33.5,0,0,3509.8225088000004,0.0
C00776,0.37523976,Mid,3380,35.0,0,0,1268.3103887999998,0.0
C00777,0.41122696,Low,1750,58.5,0,0,719.6471799999999,0.0
C00778,0.65121734,Mid,5150,59.333333333333336,1,40,3353.769301,2824.3414445728017
C00779,0.46280888,Mid,4200,24.2,0,0,1943.797296,0.0
C00780,0.27525347,Mid,4430,30.33333333333333,0,0,1219.3728721,0.0
C00782,0.4883312,High,8810,15.0,0,0,4302.197872,0.0
C00783,0.57716256,Mid,2430,27.0,0,0,1402.5050208,0.0
C00784,0.49756593,Low,1190,25.4,0,0,592.1034567,0.0
C00786,0.77977157,Mid,3810,29.0,1,80,2970.9296817,717.8539743014885
C00788,0.43765724,Mid,5860,16.142857142857142,0,0,2564.6714264,0.0
C00791,0.6450252,Mid,3870,38.0,1,40,2496.247524,2115.2624139559884
C00792,0.78890455,Mid,2840,41.0,1,80,2240.488922,491.196271512006
C00793,0.71477956,Low,460,6.0,0,0,328.7985976,0.0
C00794,0.6930678,Low,780,83.0,0,0,540.592884,0.0
C00795,0.64314795,Low,470,21.0,0,0,302.2795365,0.0
C00796,0.18569662,High,8850,17.25,0,0,1643.415087,0.0
C00797,0.74768215,Low,600,24.0,0,0,448.60929000000004,0.0
C00799,0.30964106,High,8520,14.875,0,0,2638.1418312,0.0
C00800,0.8920294,Mid,1890,0.0,0,0,1685.9355659999999,0.0
C00801,0.67452294,Mid,4810,36.0,1,40,3244.4553414,2539.989464550421
C00802,0.5252945,High,8700,22.0,1,80,4570.06215,2611.7920474335315
C00803,0.44339928,Mid,4000,34.333333333333336,0,0,1773.5971200000001,0.0
C00807,0.87195915,Mid,3140,53.0,0,0,2737.951731,0.0
C00808,0.40131098,High,8090,29.0,0,0,3246.6058282,0.0
C00809,0.67138743,Mid,4080,24.0,0,0,2739.2607144,0.0
C00810,0.73920465,Low,930,23.0,0,0,687.4603245000001,0.0
C00811,0.42917344,Mid,2200,39.8,0,0,944.1815680000001,0.0
C00813,0.7664367,Mid,3270,35.666666666666664,1,80,2506.248009,631.7094445005871
C00814,0.8681542,Low,180,53.0,0,0,156.267756,0.0
C00815,0.7289827,Low,780,65.0,0,0,568.606506,0.0
C00816,0.7860478,Low,1660,54.0,0,0,1304.839348,0.0
C00817,0.49103183,High,7780,27.666666666666668,0,0,3820.2276374,0.0
C00818,0.5658256,Mid,2810,34.5,1,40,1589.9699360000002,1625.810607452096
C00820,0.31572127,Low,680,27.5,0,0,214.6904636,0.0
C00821,0.8094819,Low,750,48.0,0,0,607.1114249999999,0.0
C00822,0.42107832,Mid,4490,7.5,0,0,1890.6416568,0.0
C00823,0.7477917,Mid,4020,-5.0,1,80,3006.122634,847.7113488908278
C00824,0.74009585,Mid,5340,34.0,1,80,3952.111839,1183.96283527529
C00825,0.3000354,High,15940,31.1,0,0,4782.564276,0.0
C00826,0.259651,High,6550,35.63636363636363,0,0,1700.71405,0.0
C00828,0.8379515,Mid,4180,57.0,1,80,3502.6372699999997,609.4963945594939
C00829,0.3586689,Low,600,52.0,0,0,215.20134000000002,0.0
C00830,0.41611752,Mid,5660,5.5,0,0,2355.2251632,0.0
C00832,0.9625475,Mid,3780,3.0,0,0,3638.42955,0.0
C00833,0.80524564,Low,520,31.0,0,0,418.7277328,0.0
C00834,0.6908333,Low,1790,5.5,0,0,1236.591607,0.0
C00835,0.42590743,High,8090,37.2,0,0,3445.5911087,0.0
C00836,0.7002539,Mid,2690,35.5,1,80,1883.682991,605.7832877357314
C00837,0.5476007,Mid,4100,58.0,1,40,2245.16287,2439.2752769349772
C00838,0.5683382,Low,1010,47.0,0,0,574.021582,0.0
C00839,0.8600165,Low,1740,18.0,0,0,1496.42871,0.0
C00840,0.5892007,Low,1680,14.666666666666666,0,0,989.857176,0.0
C00841,0.72952324,Low,480,74.0,0,0,350.1711552,0.0
C00842,0.19503693,Low,380,31.4,0,0,74.1140334,0.0
C00843,0.8219749,Low,560,46.0,0,0,460.30594399999995,0.0
C00844,0.6126795,Mid,3980,28.5,0,0,2438.46441,0.0
C00845,0.7654531,Low,1030,27.0,0,0,788.416693,0.0
C00846,0.48061016,Low,1030,7.666666666666667,0,0,495.0284648,0.0
C00847,0.5477498,Low,810,9.0,0,0,443.67733799999996,0.0
C00848,0.20480828,High,11840,20.2,0,0,2424.9300352,0.0
C00849,0.35701436,Mid,2600,60.0,0,0,928.2373359999999,0.0
C00850,0.55812925,Mid,2800,35.333333333333336,1,40,1562.7619,1626.3469320610625
C00852,0.77906924,Mid,2630,10.0,1,80,2048.9521012,465.8456811521412
C00853,0.2753835,Low,1240,39.0,0,0,341.47554,0.0
C00854,0.9658396,Low,870,3.0,0,0,840.280452,0.0
C00855,0.68640804,High,23790,14.75,1,80,16329.6472716,6301.0576175121205
C00856,0.47384593,High,7690,40.2,0,0,3643.8752017,0.0
C00857,0.536326,Mid,3000,21.2,0,0,1608.9779999999998,0.0
C00858,0.46042356,Mid,3090,31.75,0,0,1422.7088004,0.0
C00859,0.6505318,Low,100,62.0,0,0,65.05318,0.0
C00860,0.45576572,Mid,5670,33.5,0,0,2584.1916324,0.0
C00861,0.7939158,Mid,1860,52.0,0,0,1476.683388,0.0
C00863,0.58264613,Mid,4570,13.8,0,0,2662.6928141,0.0
C00864,0.30438104,Low,0,41.0,0,0,0.0,0.0
C00865,0.7216728,Mid,3160,37.66666666666666,1,80,2280.486048,693.4016204736321
C00866,0.41309705,Mid,2460,46.66666666666666,0,0,1016.218743,0.0
C00867,0.8233266,Mid,2170,-2.5,0,0,1786.618722,0.0
C00868,0.39491844,Low,1670,48.333333333333336,0,0,659.5137947999999,0.0
C00869,0.3952321,Low,800,8.0,0,0,316.18568,0.0
C00872,0.75208807,Mid,3150,58.5,1,80,2369.0774205,634.1531945444706
C00873,0.41801393,Mid,3410,12.0,0,0,1425.4275013,0.0
C00874,0.07587302,High,9890,23.727272727272727,0,0,750.3841678,0.0
C00875,0.5452017,High,11730,46.75,1,80,6395.215941,3535.6666726246253
C00876,0.5732533,High,14020,42.66666666666666,1,80,8037.0112659999995,4187.210044535403
C00877,0.32531562,High,7040,25.2,0,0,2290.2219648,0.0
C00878,0.77028644,Low,800,87.0,0,0,616.229152,0.0
C00879,0.76869756,Mid,5060,44.5,1,80,3889.6096536,1024.5952544065435
C00880,0.5331435,Mid,2010,55.333333333333336,1,40,1071.618435,1150.7300797489438
C00881,0.26998475,High,6700,49.5,0,0,1808.897825,0.0
