customer_id,age,city,state,days_since_registration,total_orders,first_order_date,last_order_date,days_since_last_order,churn_flag,avg_delivery_delta,max_delivery_delta,pct_late_orders,avg_rating,min_rating,pct_cancelled_returned,total_clv,clv_tier
C00197,53,Lucknow,Uttar Pradesh,102,1,2023-01-14 00:00:00,2023-01-14 00:00:00,717,1,18.0,18,100.0,4.0,4.0,0.0,3340,Mid
C00198,35,Mumbai,Maharashtra,546,2,2023-10-07 00:00:00,2024-08-22 00:00:00,131,1,21.5,41,100.0,2.0,2.0,0.0,420,Low
C00199,29,Bengaluru,Karnataka,151,2,2024-03-01 00:00:00,2024-04-29 00:00:00,246,1,32.6,41,80.0,3.4,1.0,200.0,5380,Mid
C00200,19,Delhi,Delhi,187,4,2023-01-12 00:00:00,2024-04-03 00:00:00,272,1,33.25,52,100.0,3.3333333333333335,1.0,25.0,3360,Mid
C00201,28,Pune,Maharashtra,411,3,2023-06-29 00:00:00,2024-12-30 00:00:00,1,0,20.666666666666668,28,100.0,4.0,4.0,0.0,5830,Mid
C00202,21,Bengaluru,Karnataka,569,1,2024-11-25 00:00:00,2024-11-25 00:00:00,36,0,18.0,18,100.0,4.0,4.0,0.0,3460,Mid
C00204,50,Delhi,Delhi,377,3,2023-09-25 00:00:00,2024-06-25 00:00:00,189,1,34.333333333333336,65,66.66666666666666,4.0,4.0,0.0,10470,High
C00205,55,Ahmedabad,Gujarat,191,4,2023-07-26 00:00:00,2024-08-29 00:00:00,124,1,46.42857142857143,66,100.0,4.666666666666667,4.0,0.0,7550,High
C00206,56,Mumbai,Maharashtra,723,3,2024-06-19 00:00:00,2024-08-15 00:00:00,138,1,19.25,30,75.0,3.0,2.0,0.0,5070,Mid
C00207,34,Chennai,Tamil Nadu,395,1,2024-01-08 00:00:00,2024-01-08 00:00:00,358,1,25.0,25,100.0,5.0,5.0,200.0,740,Low
C00208,29,Bengaluru,Karnataka,341,2,2023-10-15 00:00:00,2024-05-06 00:00:00,239,1,40.0,43,100.0,,,50.0,20,Low
C00209,60,Pune,Maharashtra,657,3,2023-04-16 00:00:00,2024-10-22 00:00:00,70,0,15.25,27,100.0,2.6666666666666665,1.0,0.0,9330,High
C00210,22,Pune,Maharashtra,141,2,2023-12-05 00:00:00,2024-10-23 00:00:00,69,0,28.5,54,100.0,4.0,3.0,0.0,3540,Mid
C00211,44,Chennai,Tamil Nadu,613,2,2024-09-09 00:00:00,2024-10-02 00:00:00,90,0,31.5,40,100.0,4.0,4.0,50.0,4070,Mid
C00212,57,Ahmedabad,Gujarat,24,3,2023-04-12 00:00:00,2024-12-19 00:00:00,12,0,26.75,43,75.0,4.25,3.0,0.0,5850,Mid
C00213,33,Kolkata,West Bengal,127,2,2024-08-30 00:00:00,2024-09-28 00:00:00,94,1,31.666666666666668,41,100.0,4.0,4.0,0.0,2760,Mid
C00214,37,Pune,Maharashtra,504,3,2023-03-02 00:00:00,2024-11-14 00:00:00,47,0,34.0,54,100.0,4.0,3.0,66.66666666666667,5810,Mid
C00215,25,Jaipur,Rajasthan,208,4,2023-04-17 00:00:00,2024-11-02 00:00:00,59,0,36.9,62,100.0,3.4,1.0,25.0,13610,High
C00216,59,Bengaluru,Karnataka,489,1,2024-12-29 00:00:00,2024-12-29 00:00:00,2,0,21.0,21,100.0,5.0,5.0,0.0,2120,Mid
C00217,56,Bengaluru,Karnataka,59,2,2023-11-04 00:00:00,2024-12-31 00:00:00,0,0,72.0,77,100.0,,,0.0,1420,Low
C00218,54,Lucknow,Uttar Pradesh,271,4,2023-05-21 00:00:00,2023-09-14 00:00:00,474,1,41.857142857142854,58,85.71428571428571,4.333333333333333,3.0,0.0,6110,High
C00219,58,Pune,Maharashtra,576,1,2024-01-15 00:00:00,2024-01-15 00:00:00,351,1,35.0,35,100.0,3.25,1.0,0.0,1350,Low
C00220,37,Chennai,Tamil Nadu,125,3,2024-03-01 00:00:00,2024-10-26 00:00:00,66,0,26.0,33,100.0,4.0,3.0,66.66666666666667,7480,High
C00221,47,Ahmedabad,Gujarat,692,1,2024-02-04 00:00:00,2024-02-04 00:00:00,331,1,76.0,76,100.0,2.0,2.0,0.0,0,Low
C00222,23,Lucknow,Uttar Pradesh,122,2,2023-05-21 00:00:00,2024-04-09 00:00:00,266,1,26.0,33,100.0,4.0,4.0,0.0,2830,Mid
C00223,20,Ahmedabad,Gujarat,145,1,2024-09-07 00:00:00,2024-09-07 00:00:00,115,1,72.0,72,100.0,5.0,5.0,100.0,1050,Low
C00224,27,Mumbai,Maharashtra,269,1,2024-04-03 00:00:00,2024-04-03 00:00:00,272,1,17.0,17,100.0,5.0,5.0,0.0,130,Low
C00225,29,Mumbai,Maharashtra,477,1,2024-05-05 00:00:00,2024-05-05 00:00:00,240,1,8.0,8,100.0,,,0.0,2110,Mid
C00227,56,Mumbai,Maharashtra,84,2,2023-02-04 00:00:00,2023-08-21 00:00:00,498,1,44.0,46,100.0,5.0,5.0,0.0,4550,Mid
C00228,42,Chennai,Tamil Nadu,472,3,2023-04-13 00:00:00,2024-07-17 00:00:00,167,1,41.666666666666664,78,100.0,3.5,1.0,33.333333333333336,12240,High
C00229,60,Bengaluru,Karnataka,372,2,2024-02-17 00:00:00,2024-03-06 00:00:00,300,1,34.333333333333336,35,100.0,2.5,2.0,50.0,5560,Mid
C00230,23,Chennai,Tamil Nadu,158,4,2024-05-16 00:00:00,2024-12-23 00:00:00,8,0,46.75,61,100.0,4.0,4.0,0.0,6680,High
C00231,51,Delhi,Delhi,69,2,2023-12-01 00:00:00,2024-08-08 00:00:00,145,1,1.3333333333333333,8,33.33333333333333,3.0,2.0,0.0,7570,High
C00232,37,Bengaluru,Karnataka,511,4,2023-04-08 00:00:00,2023-10-19 00:00:00,439,1,54.333333333333336,73,100.0,3.5555555555555554,1.0,0.0,9380,High
C00233,26,Bengaluru,Karnataka,651,1,2024-04-13 00:00:00,2024-04-13 00:00:00,262,1,13.0,13,100.0,,,0.0,1690,Low
C00234,51,Mumbai,Maharashtra,53,3,2023-11-29 00:00:00,2024-12-16 00:00:00,15,0,12.5,21,75.0,4.25,3.0,0.0,7300,High
C00235,27,Bengaluru,Karnataka,545,2,2023-07-14 00:00:00,2023-07-29 00:00:00,521,1,16.5,23,75.0,4.333333333333333,3.0,0.0,4710,Mid
C00236,41,Hyderabad,Telangana,276,1,2024-11-25 00:00:00,2024-11-25 00:00:00,36,0,19.0,19,100.0,,,0.0,480,Low
C00237,33,Chennai,Tamil Nadu,250,4,2023-01-14 00:00:00,2023-12-08 00:00:00,389,1,41.333333333333336,67,83.33333333333334,4.0,2.0,25.0,9220,High
C00238,47,Chennai,Tamil Nadu,339,2,2023-01-08 00:00:00,2023-09-07 00:00:00,481,1,26.0,48,100.0,4.5,4.0,0.0,3250,Mid
C00239,30,Lucknow,Uttar Pradesh,589,4,2023-02-24 00:00:00,2024-08-17 00:00:00,136,1,32.833333333333336,58,83.33333333333334,4.25,4.0,75.0,7400,High
C00240,53,Delhi,Delhi,2,1,2023-01-20 00:00:00,2023-01-20 00:00:00,711,1,-4.0,-4,0.0,4.5,4.0,0.0,280,Low
C00241,28,Chennai,Tamil Nadu,270,3,2023-01-08 00:00:00,2024-06-22 00:00:00,192,1,23.666666666666668,42,100.0,4.5,4.0,33.333333333333336,4510,Mid
C00242,32,Ahmedabad,Gujarat,373,3,2023-01-20 00:00:00,2024-09-10 00:00:00,112,1,43.0,67,100.0,4.333333333333333,3.0,0.0,1130,Low
C00243,41,Hyderabad,Telangana,335,1,2024-06-25 00:00:00,2024-06-25 00:00:00,189,1,59.0,59,100.0,,,0.0,2660,Mid
C00244,24,Pune,Maharashtra,581,4,2023-05-21 00:00:00,2024-01-08 00:00:00,358,1,31.285714285714285,47,100.0,3.4,2.0,100.0,4810,Mid
C00245,48,Bengaluru,Karnataka,8,3,2023-09-02 00:00:00,2024-09-08 00:00:00,114,1,40.57142857142857,70,71.42857142857143,4.5,3.0,66.66666666666667,7100,High
C00246,19,Chennai,Tamil Nadu,510,2,2023-11-15 00:00:00,2024-03-05 00:00:00,301,1,24.75,29,100.0,3.6666666666666665,2.0,50.0,3790,Mid
C00247,25,Chennai,Tamil Nadu,487,3,2023-04-01 00:00:00,2023-10-02 00:00:00,456,1,42.0,67,100.0,4.5,4.0,0.0,6160,High
C00248,58,Lucknow,Uttar Pradesh,262,2,2023-08-09 00:00:00,2024-07-06 00:00:00,178,1,39.0,73,100.0,5.0,5.0,50.0,680,Low
C00249,19,Jaipur,Rajasthan,142,1,2023-01-12 00:00:00,2023-01-12 00:00:00,719,1,13.0,13,100.0,,,0.0,1310,Low
C00250,57,Pune,Maharashtra,484,4,2023-03-27 00:00:00,2024-09-19 00:00:00,103,1,28.857142857142858,41,85.71428571428571,4.2,3.0,0.0,5080,Mid
C00251,23,Jaipur,Rajasthan,361,2,2023-04-01 00:00:00,2023-09-14 00:00:00,474,1,-3.0,-1,0.0,5.0,5.0,0.0,6360,High
C00256,22,Ahmedabad,Gujarat,693,1,2024-03-01 00:00:00,2024-03-01 00:00:00,305,1,59.0,59,100.0,,,0.0,2060,Mid
C00257,20,Pune,Maharashtra,413,2,2023-06-19 00:00:00,2024-01-13 00:00:00,353,1,50.0,66,100.0,4.5,4.0,0.0,4550,Mid
C00260,49,Ahmedabad,Gujarat,354,2,2023-07-17 00:00:00,2024-04-20 00:00:00,255,1,17.5,37,50.0,4.0,4.0,0.0,5530,Mid
C00263,45,Bengaluru,Karnataka,24,4,2023-10-03 00:00:00,2024-11-26 00:00:00,35,0,25.75,46,100.0,3.5,3.0,50.0,2670,Mid
C00264,40,Lucknow,Uttar Pradesh,285,1,2024-08-16 00:00:00,2024-08-16 00:00:00,137,1,12.0,12,100.0,4.0,3.0,0.0,780,Low
C00266,46,Mumbai,Maharashtra,601,3,2024-01-12 00:00:00,2024-06-06 00:00:00,208,1,14.0,28,100.0,4.2,3.0,0.0,10240,High
C00267,54,Mumbai,Maharashtra,111,2,2023-12-03 00:00:00,2024-08-24 00:00:00,129,1,23.0,24,100.0,4.333333333333333,4.0,0.0,1530,Low
C00268,22,Lucknow,Uttar Pradesh,590,1,2023-04-07 00:00:00,2023-04-07 00:00:00,634,1,62.0,62,100.0,,,0.0,5150,Mid
C00270,53,Delhi,Delhi,462,3,2023-08-04 00:00:00,2024-07-12 00:00:00,172,1,47.25,61,100.0,5.0,5.0,0.0,4830,Mid
C00272,46,Delhi,Delhi,32,3,2023-11-20 00:00:00,2024-12-24 00:00:00,7,0,27.0,45,66.66666666666666,4.0,4.0,33.333333333333336,3760,Mid
C00273,36,Chennai,Tamil Nadu,569,2,2023-12-08 00:00:00,2024-11-28 00:00:00,33,0,45.0,49,100.0,,,0.0,4590,Mid
C00274,30,Bengaluru,Karnataka,488,2,2023-02-01 00:00:00,2023-05-04 00:00:00,607,1,44.0,54,100.0,3.0,3.0,100.0,7040,High
C00275,41,Ahmedabad,Gujarat,166,1,2024-12-11 00:00:00,2024-12-11 00:00:00,20,0,72.0,72,100.0,4.0,4.0,0.0,750,Low
C00277,38,Delhi,Delhi,270,2,2023-01-12 00:00:00,2024-06-19 00:00:00,195,1,4.0,4,100.0,4.0,4.0,50.0,1270,Low
C00278,53,Lucknow,Uttar Pradesh,544,1,2024-09-04 00:00:00,2024-09-04 00:00:00,118,1,34.0,34,100.0,3.0,2.0,0.0,1000,Low
C00279,21,Delhi,Delhi,200,2,2023-01-04 00:00:00,2024-12-13 00:00:00,18,0,37.5,54,100.0,,,0.0,4000,Mid
C00280,32,Pune,Maharashtra,199,1,2024-02-20 00:00:00,2024-02-20 00:00:00,315,1,20.0,20,100.0,5.0,5.0,0.0,2910,Mid
C00281,53,Chennai,Tamil Nadu,602,5,2023-10-01 00:00:00,2024-12-31 00:00:00,0,0,16.333333333333332,19,100.0,4.5,4.0,0.0,6140,High
C00285,19,Ahmedabad,Gujarat,88,4,2023-10-10 00:00:00,2024-12-24 00:00:00,7,0,26.375,90,100.0,4.285714285714286,3.0,25.0,5390,Mid
C00286,43,Chennai,Tamil Nadu,266,1,2024-12-21 00:00:00,2024-12-21 00:00:00,10,0,68.0,68,100.0,3.0,3.0,0.0,540,Low
C00287,48,Ahmedabad,Gujarat,522,3,2024-05-07 00:00:00,2024-07-30 00:00:00,154,1,24.5,33,100.0,4.0,4.0,0.0,1950,Mid
C00288,38,Pune,Maharashtra,322,2,2023-11-10 00:00:00,2024-08-17 00:00:00,136,1,51.666666666666664,57,100.0,3.0,1.0,0.0,8030,High
C00289,38,Hyderabad,Telangana,253,1,2024-01-07 00:00:00,2024-01-07 00:00:00,359,1,35.0,35,100.0,,,0.0,2030,Mid
C00292,50,Ahmedabad,Gujarat,220,2,2023-01-26 00:00:00,2024-08-25 00:00:00,128,1,39.5,71,100.0,,,50.0,1260,Low
C00293,43,Jaipur,Rajasthan,262,2,2023-01-20 00:00:00,2024-02-29 00:00:00,306,1,3.5,6,100.0,5.0,5.0,50.0,4140,Mid
C00294,21,Chennai,Tamil Nadu,224,4,2023-01-03 00:00:00,2024-12-08 00:00:00,23,0,34.5,71,100.0,3.3333333333333335,2.0,25.0,12800,High
C00295,24,Kolkata,West Bengal,593,1,2023-09-22 00:00:00,2023-09-22 00:00:00,466,1,37.0,37,100.0,,,0.0,720,Low
C00297,22,Kolkata,West Bengal,214,2,2023-09-02 00:00:00,2024-12-04 00:00:00,27,0,54.8,62,100.0,4.0,3.0,200.0,7070,High
C00299,39,Jaipur,Rajasthan,356,4,2023-05-18 00:00:00,2024-09-19 00:00:00,103,1,23.714285714285715,36,85.71428571428571,3.5,1.0,25.0,9890,High
C00300,50,Mumbai,Maharashtra,684,4,2023-07-07 00:00:00,2024-09-11 00:00:00,111,1,32.285714285714285,75,100.0,4.0,3.0,100.0,4580,Mid
C00301,51,Ahmedabad,Gujarat,578,1,2024-08-25 00:00:00,2024-08-25 00:00:00,128,1,40.0,40,100.0,,,0.0,3950,Mid
C00303,50,Jaipur,Rajasthan,185,1,2023-02-25 00:00:00,2023-02-25 00:00:00,675,1,13.0,13,100.0,,,0.0,500,Low
C00305,58,Mumbai,Maharashtra,119,1,2024-10-31 00:00:00,2024-10-31 00:00:00,61,0,30.0,30,100.0,,,0.0,2420,Mid
C00307,33,Mumbai,Maharashtra,144,3,2023-05-01 00:00:00,2024-07-07 00:00:00,177,1,31.285714285714285,54,71.42857142857143,3.5,1.0,0.0,4430,Mid
C00308,44,Bengaluru,Karnataka,308,3,2023-03-08 00:00:00,2024-01-26 00:00:00,340,1,24.666666666666668,30,100.0,5.0,5.0,0.0,2370,Mid
C00309,48,Mumbai,Maharashtra,8,1,2024-07-19 00:00:00,2024-07-19 00:00:00,165,1,30.0,30,100.0,4.0,4.0,0.0,0,Low
C00310,60,Ahmedabad,Gujarat,192,1,2024-01-14 00:00:00,2024-01-14 00:00:00,352,1,16.0,16,100.0,5.0,5.0,100.0,1890,Mid
C00311,52,Pune,Maharashtra,171,1,2023-11-11 00:00:00,2023-11-11 00:00:00,416,1,12.0,12,100.0,4.0,3.0,0.0,500,Low
C00312,33,Chennai,Tamil Nadu,159,3,2024-01-18 00:00:00,2024-09-13 00:00:00,109,1,38.333333333333336,42,100.0,3.6666666666666665,3.0,33.333333333333336,3090,Mid
C00313,31,Ahmedabad,Gujarat,406,4,2023-03-31 00:00:00,2023-12-02 00:00:00,395,1,27.0,39,80.0,4.333333333333333,4.0,25.0,6230,High
C00314,35,Chennai,Tamil Nadu,606,4,2023-01-22 00:00:00,2024-06-10 00:00:00,204,1,36.8,71,100.0,4.0,3.0,0.0,4630,Mid
C00316,23,Pune,Maharashtra,278,4,2023-05-09 00:00:00,2024-09-11 00:00:00,111,1,40.333333333333336,55,100.0,3.6666666666666665,2.0,0.0,4830,Mid
C00317,52,Chennai,Tamil Nadu,155,3,2023-01-13 00:00:00,2023-06-22 00:00:00,558,1,13.0,28,100.0,5.0,5.0,0.0,4710,Mid
C00320,26,Mumbai,Maharashtra,167,2,2023-10-06 00:00:00,2024-07-07 00:00:00,177,1,39.0,41,100.0,3.0,2.0,0.0,6060,High
C00321,30,Chennai,Tamil Nadu,402,1,2023-10-13 00:00:00,2023-10-13 00:00:00,445,1,43.0,43,100.0,4.0,4.0,100.0,3420,Mid
C00322,32,Jaipur,Rajasthan,692,3,2023-01-16 00:00:00,2024-04-04 00:00:00,271,1,22.0,25,100.0,4.0,2.0,33.333333333333336,6630,High
C00323,20,Kolkata,West Bengal,223,4,2024-01-30 00:00:00,2024-08-05 00:00:00,148,1,41.6,68,100.0,3.0,1.0,0.0,6650,High
C00324,54,Lucknow,Uttar Pradesh,621,2,2023-11-23 00:00:00,2024-01-24 00:00:00,342,1,31.5,43,100.0,4.0,4.0,0.0,2000,Mid
C00325,52,Jaipur,Rajasthan,225,1,2024-02-14 00:00:00,2024-02-14 00:00:00,321,1,47.0,47,100.0,5.0,5.0,0.0,3190,Mid
C00326,25,Pune,Maharashtra,564,1,2024-12-12 00:00:00,2024-12-12 00:00:00,19,0,23.0,23,100.0,5.0,5.0,0.0,1140,Low
C00327,39,Chennai,Tamil Nadu,149,2,2023-01-03 00:00:00,2023-02-09 00:00:00,691,1,35.0,59,100.0,3.0,3.0,0.0,6730,High
C00328,50,Pune,Maharashtra,642,2,2023-04-25 00:00:00,2023-06-03 00:00:00,577,1,36.0,73,50.0,3.0,3.0,50.0,950,Low
C00329,48,Pune,Maharashtra,476,3,2023-06-14 00:00:00,2024-09-08 00:00:00,114,1,36.5,37,100.0,4.25,4.0,0.0,6680,High
C00330,35,Pune,Maharashtra,421,1,2024-12-03 00:00:00,2024-12-03 00:00:00,28,0,59.0,59,100.0,4.0,4.0,0.0,2610,Mid
C00331,41,Hyderabad,Telangana,667,3,2024-05-31 00:00:00,2024-12-26 00:00:00,5,0,39.0,47,100.0,4.666666666666667,4.0,0.0,6110,High
C00332,50,Chennai,Tamil Nadu,24,2,2023-01-06 00:00:00,2023-05-12 00:00:00,599,1,39.0,61,100.0,,,100.0,3500,Mid
C00335,23,Jaipur,Rajasthan,273,1,2023-06-28 00:00:00,2023-06-28 00:00:00,552,1,54.0,54,100.0,4.0,4.0,0.0,2000,Mid
C00336,25,Mumbai,Maharashtra,170,4,2023-04-17 00:00:00,2024-02-19 00:00:00,316,1,19.6,62,60.0,3.0,1.0,50.0,7750,High
C00337,28,Pune,Maharashtra,198,3,2024-02-20 00:00:00,2024-03-12 00:00:00,294,1,32.0,49,100.0,,,33.333333333333336,8260,High
C00338,49,Delhi,Delhi,208,1,2023-01-09 00:00:00,2023-01-09 00:00:00,722,1,73.0,73,100.0,,,0.0,400,Low
C00339,44,Ahmedabad,Gujarat,153,4,2023-05-09 00:00:00,2024-11-27 00:00:00,34,0,12.0,33,100.0,4.0,2.0,25.0,19290,High
C00340,37,Mumbai,Maharashtra,325,3,2023-01-11 00:00:00,2024-04-09 00:00:00,266,1,21.0,51,100.0,4.25,4.0,66.66666666666667,1770,Low
C00341,20,Kolkata,West Bengal,378,2,2024-10-15 00:00:00,2024-10-27 00:00:00,65,0,44.0,56,100.0,4.25,3.0,0.0,3080,Mid
C00342,22,Ahmedabad,Gujarat,698,3,2023-12-28 00:00:00,2024-08-06 00:00:00,147,1,33.333333333333336,46,100.0,3.5,3.0,0.0,8320,High
C00343,59,Kolkata,West Bengal,347,3,2023-03-12 00:00:00,2024-12-06 00:00:00,25,0,18.4,36,100.0,4.0,3.0,0.0,7210,High
C00344,60,Jaipur,Rajasthan,594,3,2023-10-26 00:00:00,2024-12-12 00:00:00,19,0,43.666666666666664,56,100.0,3.0,3.0,33.333333333333336,5110,Mid
C00345,43,Jaipur,Rajasthan,600,2,2023-12-14 00:00:00,2024-01-27 00:00:00,339,1,33.0,35,100.0,5.0,5.0,0.0,3530,Mid
C00346,47,Jaipur,Rajasthan,296,2,2023-09-29 00:00:00,2024-10-14 00:00:00,78,0,48.5,86,100.0,4.5,4.0,50.0,7410,High
C00347,40,Bengaluru,Karnataka,448,1,2023-07-03 00:00:00,2023-07-03 00:00:00,547,1,24.0,24,100.0,4.5,4.0,200.0,2550,Mid
C00348,44,Lucknow,Uttar Pradesh,714,1,2024-01-08 00:00:00,2024-01-08 00:00:00,358,1,63.0,63,100.0,4.0,3.0,0.0,1050,Low
C00349,20,Ahmedabad,Gujarat,118,2,2024-06-03 00:00:00,2024-09-06 00:00:00,116,1,45.333333333333336,70,100.0,3.0,3.0,100.0,5020,Mid
C00352,27,Jaipur,Rajasthan,504,2,2024-10-10 00:00:00,2024-10-17 00:00:00,75,0,20.666666666666668,32,100.0,4.0,4.0,0.0,4990,Mid
C00353,55,Bengaluru,Karnataka,89,4,2023-06-24 00:00:00,2024-05-04 00:00:00,241,1,20.25,34,75.0,4.5,4.0,0.0,3100,Mid
C00354,40,Kolkata,West Bengal,193,4,2023-01-18 00:00:00,2024-07-07 00:00:00,177,1,37.666666666666664,54,100.0,3.75,3.0,75.0,8590,High
C00355,42,Bengaluru,Karnataka,180,3,2023-06-18 00:00:00,2024-06-10 00:00:00,204,1,14.833333333333334,38,50.0,3.5,3.0,0.0,4100,Mid
C00356,27,Ahmedabad,Gujarat,671,1,2023-01-23 00:00:00,2023-01-23 00:00:00,708,1,16.0,16,100.0,,,0.0,850,Low
C00357,26,Kolkata,West Bengal,482,1,2024-09-12 00:00:00,2024-09-12 00:00:00,110,1,67.0,67,100.0,,,100.0,2330,Mid
C00358,46,Pune,Maharashtra,636,1,2024-01-10 00:00:00,2024-01-10 00:00:00,356,1,17.0,17,100.0,,,0.0,2770,Mid
C00359,56,Lucknow,Uttar Pradesh,690,2,2024-08-14 00:00:00,2024-12-18 00:00:00,13,0,39.5,64,100.0,4.25,4.0,0.0,3710,Mid
C00360,53,Hyderabad,Telangana,240,3,2023-06-17 00:00:00,2024-10-06 00:00:00,86,0,26.333333333333332,27,100.0,4.5,4.0,33.333333333333336,4410,Mid
C00361,18,Hyderabad,Telangana,536,3,2024-02-27 00:00:00,2024-09-11 00:00:00,111,1,43.75,70,100.0,3.25,2.0,33.333333333333336,5660,Mid
C00362,31,Kolkata,West Bengal,485,3,2023-04-13 00:00:00,2023-09-26 00:00:00,462,1,24.333333333333332,48,66.66666666666666,5.0,5.0,0.0,3710,Mid
C00364,47,Delhi,Delhi,250,2,2024-02-29 00:00:00,2024-07-24 00:00:00,160,1,30.0,62,50.0,4.0,4.0,0.0,6490,High
C00365,20,Lucknow,Uttar Pradesh,504,1,2024-05-22 00:00:00,2024-05-22 00:00:00,223,1,15.0,15,100.0,4.25,4.0,0.0,140,Low
C00366,55,Lucknow,Uttar Pradesh,303,1,2024-04-30 00:00:00,2024-04-30 00:00:00,245,1,0.0,0,0.0,,,0.0,2730,Mid
C00367,42,Lucknow,Uttar Pradesh,479,3,2023-01-14 00:00:00,2024-10-15 00:00:00,77,0,52.5,61,100.0,4.333333333333333,3.0,33.333333333333336,7060,High
C00368,49,Ahmedabad,Gujarat,259,2,2023-05-30 00:00:00,2023-10-18 00:00:00,440,1,33.5,36,100.0,3.0,3.0,0.0,600,Low
C00369,52,Ahmedabad,Gujarat,542,2,2023-01-04 00:00:00,2023-06-10 00:00:00,570,1,25.0,39,100.0,4.0,2.0,150.0,4060,Mid
C00370,22,Mumbai,Maharashtra,724,1,2024-07-17 00:00:00,2024-07-17 00:00:00,167,1,12.0,12,100.0,5.0,5.0,0.0,2950,Mid
C00371,27,Mumbai,Maharashtra,507,1,2023-05-26 00:00:00,2023-05-26 00:00:00,585,1,13.0,13,100.0,4.0,4.0,100.0,2070,Mid
C00372,58,Lucknow,Uttar Pradesh,236,1,2024-08-10 00:00:00,2024-08-10 00:00:00,143,1,48.0,48,100.0,,,0.0,5780,Mid
C00374,19,Jaipur,Rajasthan,16,3,2023-09-08 00:00:00,2024-05-19 00:00:00,226,1,48.857142857142854,61,100.0,4.0,3.0,0.0,9750,High
C00377,33,Hyderabad,Telangana,423,2,2023-04-10 00:00:00,2024-07-20 00:00:00,164,1,44.0,73,100.0,4.0,3.0,100.0,950,Low
C00378,42,Jaipur,Rajasthan,243,3,2024-02-04 00:00:00,2024-12-17 00:00:00,14,0,34.8,47,100.0,4.2,3.0,0.0,6540,High
C00379,45,Pune,Maharashtra,151,1,2024-05-01 00:00:00,2024-05-01 00:00:00,244,1,62.0,62,100.0,,,0.0,3100,Mid
C00380,54,Ahmedabad,Gujarat,453,3,2023-05-13 00:00:00,2024-07-07 00:00:00,177,1,30.0,74,66.66666666666666,3.5,3.0,33.333333333333336,1670,Low
C00381,54,Mumbai,Maharashtra,547,2,2023-06-13 00:00:00,2023-11-15 00:00:00,412,1,15.666666666666666,18,100.0,4.5,4.0,0.0,2810,Mid
C00382,43,Delhi,Delhi,424,4,2023-11-20 00:00:00,2024-09-13 00:00:00,109,1,30.0,53,75.0,4.0,4.0,50.0,10260,High
C00383,42,Jaipur,Rajasthan,391,2,2023-03-09 00:00:00,2024-02-15 00:00:00,320,1,20.0,23,100.0,4.0,4.0,50.0,2700,Mid
C00384,40,Mumbai,Maharashtra,630,2,2023-09-04 00:00:00,2023-09-22 00:00:00,466,1,9.0,9,100.0,2.6666666666666665,2.0,0.0,3530,Mid
C00385,57,Lucknow,Uttar Pradesh,324,3,2023-08-31 00:00:00,2024-10-05 00:00:00,87,0,19.0,20,100.0,3.5,3.0,33.333333333333336,8430,High
C00386,46,Ahmedabad,Gujarat,497,2,2023-05-13 00:00:00,2024-10-09 00:00:00,83,0,44.25,51,100.0,2.3333333333333335,1.0,0.0,6890,High
C00387,55,Kolkata,West Bengal,643,3,2024-05-18 00:00:00,2024-10-22 00:00:00,70,0,26.2,47,100.0,4.4,3.0,66.66666666666667,6760,High
C00388,23,Chennai,Tamil Nadu,573,2,2024-08-21 00:00:00,2024-10-10 00:00:00,82,0,36.0,51,100.0,5.0,5.0,0.0,6670,High
C00389,24,Delhi,Delhi,725,1,2024-09-21 00:00:00,2024-09-21 00:00:00,101,1,4.0,4,100.0,2.5,2.0,0.0,730,Low
C00391,50,Kolkata,West Bengal,625,3,2023-06-21 00:00:00,2024-11-30 00:00:00,31,0,30.666666666666668,34,100.0,3.8,3.0,33.333333333333336,3690,Mid
C00392,56,Lucknow,Uttar Pradesh,398,1,2023-11-22 00:00:00,2023-11-22 00:00:00,405,1,49.0,49,100.0,,,0.0,2070,Mid
C00393,23,Jaipur,Rajasthan,482,1,2024-05-04 00:00:00,2024-05-04 00:00:00,241,1,49.0,49,100.0,5.0,5.0,0.0,1350,Low
C00394,28,Bengaluru,Karnataka,455,3,2023-06-13 00:00:00,2024-06-25 00:00:00,189,1,27.5,39,100.0,3.3333333333333335,3.0,0.0,4990,Mid
C00396,41,Chennai,Tamil Nadu,478,1,2023-09-15 00:00:00,2023-09-15 00:00:00,473,1,34.0,34,100.0,,,100.0,6270,High
C00397,26,Chennai,Tamil Nadu,724,1,2024-01-31 00:00:00,2024-01-31 00:00:00,335,1,-4.0,-4,0.0,,,0.0,760,Low
C00398,39,Ahmedabad,Gujarat,388,4,2023-01-26 00:00:00,2024-03-10 00:00:00,296,1,36.0,51,100.0,2.5,1.0,0.0,9770,High
C00399,56,Hyderabad,Telangana,240,2,2023-05-01 00:00:00,2023-09-23 00:00:00,465,1,9.0,15,100.0,4.0,4.0,0.0,6420,High
C00400,36,Ahmedabad,Gujarat,141,5,2023-06-22 00:00:00,2024-12-01 00:00:00,30,0,51.142857142857146,95,100.0,3.0,2.0,0.0,9040,High
C00401,43,Pune,Maharashtra,614,2,2023-05-16 00:00:00,2024-09-25 00:00:00,97,1,40.75,51,100.0,3.75,3.0,0.0,3580,Mid
C00402,29,Jaipur,Rajasthan,703,2,2023-11-09 00:00:00,2024-11-06 00:00:00,55,0,13.5,25,100.0,1.0,1.0,50.0,1650,Low
